""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"SEPHS2"	1433.75608927794	-0.276813884593641	0.0616869464765234	-4.48739807049761	7.20982869861763e-06	3.15186206909536e-05
"SEPSECS"	439.952031784698	-0.164708707103008	0.087694921937095	-1.87820119414846	0.0603536468739569	0.109446854754417
"SEPTIN1"	478.736080319704	1.28886689097418	0.221956320154772	5.80684924887675	6.36594049022598e-09	4.8057054318337e-08
"SEPTIN10"	1893.27045700266	-0.395551758290937	0.0937055102932261	-4.22122196499613	2.42981526252056e-05	9.53573723832159e-05
"SEPTIN11"	4152.43938012346	0.417640750117242	0.0974977443146069	4.28359397494975	1.83898372662341e-05	7.4206571659057e-05
"SEPTIN12"	0.787980443813994	0.700398277147752	0.578919534283863	1.20983700785665	0.226341442451184	0.335023283870343
"SEPTIN14"	0.378713678973295	0.806196384617756	1.46901181612957	0.548801837919763	0.583141448865096	0.709314555617051
"SEPTIN2"	11078.5761261336	0.18770841119028	0.0409461640487826	4.58427341244095	4.55567805671055e-06	2.06249346779234e-05
"SEPTIN3"	47.0007427896225	-0.415923639026404	0.241429230642786	-1.72275593108192	0.084932671157271	0.146687900217191
"SEPTIN4"	1302.72606998541	0.0975190213627931	0.160522530615488	0.607509867860158	0.543512595941656	0.673308756708338
"SEPTIN5"	722.090465757264	0.839874468041179	0.127793661413467	6.57211366159879	4.96059712642173e-11	5.177538401956e-10
"SEPTIN6"	1255.28055318428	0.835446693753766	0.101013555701815	8.27063940031916	1.33242481813854e-16	2.99976491819171e-15
"SEPTIN7"	5158.03387564369	0.273030023634953	0.0781905768401235	3.49185329829729	0.000479681625112014	0.0014484578268735
"SEPTIN8"	2370.23020086718	0.523490638094008	0.0734244701303932	7.12964815632105	1.00625814332904e-12	1.34184171574415e-11
"SEPTIN9"	4709.06191931659	0.572827473196542	0.0582650241519401	9.83141226720779	8.2454255842517e-23	4.12682468414949e-21
"SERAC1"	284.708717646928	-0.272836186981923	0.0927291213435905	-2.94229237836708	0.00325792168465555	0.00826684079902817
"SERBP1"	5210.50540438595	0.0623116549630697	0.0602098699621439	1.03490764889955	0.300712042178384	0.422010445415043
"SERF1A"	77.1617296143582	0.089244332000027	0.391046173361416	0.228219422869905	0.819475662566978	0.903218392548969
"SERF1B"	564.752353064529	-0.335729301882204	0.121364770112204	-2.76628301253994	0.00566993041964811	0.0136722184082283
"SERF2"	10842.4199228369	0.198513530774031	0.0922396109215962	2.15215056514893	0.0313854976950802	0.0621206670094766
"SERGEF"	492.059315490297	0.120773561020422	0.0994087957276314	1.21491825885637	0.224397269087413	0.332639461226888
"SERHL2"	84.9595534908793	0.446839193111117	0.166536173961747	2.68313593666295	0.00729353375543421	0.0171133745763966
"SERINC1"	8057.68262065218	-0.427069711742772	0.108484626889262	-3.936684155062	8.26152266643e-05	0.000291623296352903
"SERINC2"	1025.77724220393	0.0406911755203468	0.198274187028938	0.205226792907783	0.837394937224019	0.915402663260996
"SERINC3"	5726.32016296128	-0.408624845808927	0.0627601036990594	-6.51090138041074	7.47011776990068e-11	7.60126338069563e-10
"SERINC4"	5.71766875152299	0.856283845737511	0.323461064971577	2.64725476561686	0.0081148192844467	0.0188227087866579
"SERINC5"	1702.09964986741	0.121531208350483	0.113860576866702	1.06736863359442	0.285805406632567	0.405085721649801
"SERP1"	3837.94822153585	-0.338322485191182	0.0770810234676267	-4.38917998193516	1.13778875986913e-05	4.79586513305582e-05
"SERP2"	86.9169056800086	0.266992638697509	0.117967978441841	2.26326366039356	0.0236194409965594	0.048388388522066
"SERPINA1"	14007.3328288106	-0.350124084242695	0.248691381340284	-1.40786577466318	0.159170819249817	0.249730817202136
"SERPINA10"	0.363548990625047	0.6575249165816	1.72947236272928	0.380188160708137	0.703805746992233	0.813731388431146
"SERPINA11"	1.00355626612072	2.69798010317391	0.880252103507056	3.06500841341333	0.00217663873955507	0.00574323012654983
"SERPINA12"	0.120165978409525	0.0384627579573473	3.06038613695972	0.0125679428137645	0.989972496447896	0.993410878119705
"SERPINA3"	5059.1564654708	-0.654511534050097	0.262132981409372	-2.4968683090967	0.0125295478047322	0.0277433751844449
"SERPINA4"	0.356656296689272	0.183776324647069	1.22833570600943	0.149614086562797	0.881069093813542	0.941093327244355
"SERPINA5"	107.828914612467	1.70859621763754	0.300856658282587	5.67910388751542	1.35402226833958e-08	9.70671076502536e-08
"SERPINA6"	5.20537686500494	2.97557538540279	0.638273704059839	4.66191128739315	3.13286237443928e-06	1.46603582016857e-05
"SERPINA7"	0.293299778933593	0.603836557472505	2.96818431581924	0.203436341285916	0.838793997409971	0.915881970717518
"SERPINA9"	3.47413840558933	3.78197770668171	0.706971746745745	5.34954575496191	8.81752669345728e-08	5.51464140759386e-07
"SERPINB1"	3796.23342647121	-0.0543141307193398	0.0986239139570152	-0.550719683899509	0.581825848958931	0.708120826767798
"SERPINB10"	8.59658078858321	-0.55165335075199	0.446740715461719	-1.2348401022321	0.216890019208668	0.323115295022663
"SERPINB11"	6.62737254027616	2.8670614762684	0.800568891946583	3.58128014354535	0.000341914792878693	0.00106535509565422
"SERPINB12"	0.149306837672902	0.467366545596081	2.11073826438195	0.22142325909505	0.82476288371325	0.90700135118385
"SERPINB13"	38.4752978846027	5.14761416405344	0.700850241807843	7.34481328104443	2.06046537165189e-13	3.01542702778434e-12
"SERPINB2"	131.152173618066	1.86178556944104	0.523472230473943	3.55660808932579	0.000375673951089665	0.00116030556743259
"SERPINB3"	261.59568088664	4.09443836633079	0.80817038896977	5.06630584615981	4.05610041536795e-07	2.24581239316642e-06
"SERPINB4"	36.3961655989051	5.51921472312092	0.834868271853147	6.6108809128295	3.82039733529296e-11	4.04279449426756e-10
"SERPINB5"	185.80007688728	5.81873987178533	0.57902564826333	10.0491919299904	9.26238001205443e-24	5.19483307205488e-22
"SERPINB6"	4798.80882211204	-0.16890631272702	0.104082678388531	-1.62280905278502	0.104630229928498	0.175317889224
"SERPINB7"	3.79989972074595	1.59683410823794	0.493090526811751	3.23841976556075	0.00120193822991775	0.00334156000966637
"SERPINB8"	651.945768350986	-0.278882931773328	0.124225173922396	-2.24497920161938	0.024769467782192	0.0504247871398121
"SERPINB9"	1048.97128019578	0.3773080306375	0.109677367730937	3.44016307505775	0.000581363780043434	0.00172652638555494
"SERPINC1"	4.33379781416863	0.0278387048324384	0.292210185234447	0.0952694541092152	0.92410080436149	0.957854900528533
"SERPIND1"	278.31450756661	4.5556804610751	0.377770318128203	12.059392288012	1.7305510950974e-33	2.92034325950551e-31
"SERPINE1"	4418.81685619729	-0.184175880307422	0.260103550891369	-0.708086758816847	0.47889138186375	0.611448259843311
"SERPINE2"	1001.05446488874	0.8077321931187	0.258656571250377	3.12279788297674	0.001791407224049	0.00480928401455588
"SERPINE3"	0.885907952714379	1.02377019598879	0.735279886806756	1.39235441409246	0.163815101464149	0.256129021270755
"SERPINF1"	9704.87853578811	1.57563555371632	0.170810174512733	9.224483015787	2.84932059314369e-20	1.0570757663552e-18
"SERPINF2"	518.465507717533	-0.617545513525318	0.186599073447069	-3.30947792032039	0.00093470137971462	0.00266225849287201
"SERPING1"	18165.1545317934	-0.0831059800531434	0.115169988460073	-0.721594064255331	0.470544089606933	0.602970582938956
"SERPINH1"	5429.27811152374	0.483292813808553	0.129445506095548	3.73356193185895	0.000188790744055922	0.00061856541209663
"SERPINI1"	244.212679418248	0.889797323907582	0.174742173428229	5.09205823900917	3.54197262263981e-07	1.98360869136912e-06
"SERPINI2"	45.5088491794985	2.19095630393363	0.341889768521215	6.40837049148977	1.4708314068142e-10	1.41867901348204e-09
"SERTAD1"	1131.70093981931	0.526409643592716	0.166069961985645	3.16980649178578	0.0015254048804276	0.00415245477014618
"SERTAD2"	1086.76389807713	0.30759180773177	0.0837294981865525	3.67363730099569	0.000239122092747911	0.000767775582860737
"SERTAD3"	778.656646046218	0.41491259045232	0.0983702190753479	4.21786791116641	2.46623212636035e-05	9.66076015151303e-05
"SERTAD4"	242.188113625164	0.894902742846695	0.180874782953269	4.94763685813464	7.51198854522449e-07	3.97243786935346e-06
"SERTM1"	86.0438397520403	-2.51064831581416	0.378212755769345	-6.63819048278024	3.17557327474475e-11	3.40962875991597e-10
"SERTM2"	13.4742206830347	2.00470929540334	0.54206352380067	3.69829218787376	0.000217054949728096	0.000702720006174033
"SESN1"	1316.22625570352	-0.339587721954778	0.0933891026498689	-3.63626710525262	0.000276617504989994	0.000876215814394384
"SESN2"	605.923545787876	-0.276854265538347	0.13574921857108	-2.03945384328958	0.0414047533485249	0.0791684790537473
"SESN3"	2610.56164846691	0.740200702592089	0.0968076376433189	7.64609818617109	2.07169500711332e-14	3.49603115846406e-13
"SESTD1"	2282.6866914559	-0.93174828483942	0.0868808391229671	-10.7244392923124	7.81596655690861e-27	6.50841337439696e-25
"SET"	6650.27811475301	-0.0970841166227485	0.0648869363331468	-1.49620435343553	0.134600410447233	0.217203624170119
"SETBP1"	1191.78575070693	0.324973685751291	0.0919341731583537	3.53485189007502	0.000408003779985062	0.00125285411924881
"SETD1A"	946.874445715803	-0.0432474960581072	0.0776402693054575	-0.557024034627701	0.577511007992242	0.704713471005572
"SETD1B"	1382.70140744455	0.215362222031351	0.103265899451637	2.08551151130208	0.0370228943560917	0.0717687885001842
"SETD2"	3266.88826713055	-0.155795551220383	0.0452428545449176	-3.44353937848258	0.00057415297505324	0.00170670663776933
"SETD3"	2287.55442190024	-0.432971778092106	0.0485141012597375	-8.92465833333772	4.4707707219863e-19	1.39988714117499e-17
"SETD4"	722.73363170742	-0.0625669957623246	0.0799645917780236	-0.782433754379769	0.433959703121582	0.566521365018515
"SETD5"	3776.18942880178	-0.201506656436061	0.072353082490113	-2.78504590960028	0.00535201447451473	0.0129794689068449
"SETD6"	527.184893158009	-0.242249348544737	0.0838423593348635	-2.88934317290859	0.00386047516259046	0.00965321280821368
"SETD7"	2946.15642575487	0.19283373481613	0.073116053299957	2.63736520384975	0.00835528249544528	0.019331094625776
"SETD9"	116.003648992642	-0.0868529430642401	0.109333682071949	-0.794384140534893	0.426971834066941	0.559089514797673
"SETDB1"	1492.89002715592	-0.12418469668912	0.049200257025428	-2.52406601504008	0.0116006141810555	0.0258848714976068
"SETDB2"	789.845534784486	-0.0314569664862799	0.0823865003091335	-0.38182185635081	0.702593505816266	0.812674727793908
"SETMAR"	514.913469348715	0.425099890088817	0.118376435035365	3.59108542136633	0.000329303675473707	0.00102993140685716
"SETSIP"	0.24833694773804	0.116441657066645	1.77300701227313	0.0656746737382377	0.947636836299397	0.965149112396154
"SETX"	4822.27750001123	-0.00359836872559429	0.046435954049883	-0.0774910045291372	0.938232947102872	0.96249362267654
"SEZ6"	2.27936917463221	-0.330510861167512	0.434787185221317	-0.760166979160792	0.447154780281605	0.579856817761981
"SEZ6L"	10.391710083806	1.44180502706949	0.342595392009334	4.20847758229688	2.57097030239628e-05	0.000100339403799416
"SEZ6L2"	307.035252773888	-0.0238612528736133	0.147344566700367	-0.161941857836783	0.871351640057065	0.936273781344375
"SF1"	5932.12414239332	0.120492267283464	0.0718768406848971	1.67637122243163	0.0936655020904002	0.159360051691813
"SF3A1"	2464.05266348808	-0.109672554431622	0.059482080283822	-1.84379150675822	0.0652135309665055	0.11676589877937
"SF3A2"	644.258718037991	-0.0394258756950802	0.0801088200946668	-0.492153993136955	0.622610485267377	0.743998975542425
"SF3A3"	2236.87917101035	0.185391656966871	0.0662703851749126	2.79750383942318	0.00514991551353084	0.0125291833283388
"SF3B1"	13483.1806529577	-0.0579431507956352	0.0476315228747076	-1.21648747087201	0.223799280995805	0.332059484073219
"SF3B2"	5276.39965305384	-0.07058490165523	0.052619497904303	-1.34142104099131	0.179783789875542	0.27692222044723
"SF3B3"	3396.35108677781	-0.0591460489850348	0.038189259061193	-1.54876136481887	0.12143909623713	0.198808561654003
"SF3B4"	954.94404740838	0.147563834559342	0.0624290026093346	2.36370642476479	0.0180931438230502	0.0382970540084077
"SF3B5"	1318.84526625937	-0.103591546569913	0.0895873917397714	-1.15631836755355	0.247550958101814	0.360732784658681
"SF3B6"	1344.67459247767	-0.0641131883782838	0.0620254101098647	-1.03366004778882	0.301295116691174	0.42261100258801
"SFI1"	1150.63729955607	0.176330745291848	0.0745563640455121	2.36506631659517	0.0180268426238037	0.0381694272699658
"SFMBT1"	378.458578126599	-0.222779457903883	0.0757101335637739	-2.94253156634873	0.0032554059513472	0.00826265620740581
"SFMBT2"	588.524884115758	0.498671258808534	0.138492127171443	3.60071918161252	0.000317338181535862	0.000995283188109761
"SFN"	1243.48937646188	-0.1240655108996	0.291721520016478	-0.425287482708139	0.670627117325788	0.785225868861934
"SFPQ"	8692.72677514833	0.297291865859576	0.0730144439008178	4.07168568267691	4.66741340578671e-05	0.000173359770617349
"SFR1"	163.956095144572	-0.0304659105507833	0.0663501032021525	-0.459169000204282	0.646112809967959	0.763981222377318
"SFRP1"	950.147308943763	2.48719344267412	0.29449242275438	8.44569588382432	3.02239574289349e-17	7.46555238617046e-16
"SFRP2"	5505.61982282305	3.58423486491529	0.32568298475688	11.005287450282	3.60364857951172e-28	3.31970892573474e-26
"SFRP4"	1837.65729191963	3.34339653864452	0.268839186901751	12.4364181322509	1.65772390841766e-35	3.63346404708234e-33
"SFRP5"	85.1838907010305	0.774076632153397	0.470266425242417	1.64603848074922	0.0997558367503052	0.168191339610218
"SFSWAP"	2148.33613736316	-0.0164566260611095	0.0727322763652764	-0.226263041437902	0.820996841679501	0.904529048647239
"SFT2D1"	892.723790393076	-0.380949578868141	0.0640497389697929	-5.94771477597753	2.71911862376874e-09	2.14703408019239e-08
"SFT2D2"	3086.11783361608	-0.008047538915844	0.074397567540375	-0.108169382170683	0.913861331907171	0.953987635007188
"SFT2D3"	320.767261145769	-0.370717295166139	0.0705867053165582	-5.25194218236413	1.50503710671901e-07	9.01651039523241e-07
"SFTA2"	1726.793191308	-1.4508088930139	0.264946166891321	-5.47586292731311	4.35384625986407e-08	2.86189225540669e-07
"SFTPA1"	135631.110130648	-1.58922671799165	0.311215146651007	-5.10652111599757	3.28143956544009e-07	1.84583395496687e-06
"SFTPA2"	196958.819791781	-1.59282784601391	0.325585310298899	-4.89219812942924	9.97159869106231e-07	5.15586809761028e-06
"SFTPB"	216453.644766084	-1.37430372894374	0.234366017021848	-5.86392065883692	4.5206355316628e-09	3.47456666478347e-08
"SFTPC"	187211.357938219	-0.860393228943434	0.368775812963912	-2.33310645301901	0.0196425588680716	0.0411156921026628
"SFTPD"	7030.20864439569	-1.26096237843409	0.276739352460308	-4.55649826171703	5.20134693923914e-06	2.32882096229986e-05
"SFXN1"	618.988893017889	0.286765853834323	0.0790995774414264	3.62537782261446	0.000288539288765252	0.000911200618246947
"SFXN2"	408.451185282918	-0.214939628418715	0.0857298348437296	-2.50717418049984	0.0121700723776651	0.0270416115322415
"SFXN3"	2783.89023936453	0.182397771160556	0.0512197824877134	3.56108054938167	0.000369331750467733	0.00114240171376756
"SFXN4"	420.679229732498	0.259150938354312	0.131371560852016	1.97265630912487	0.0485347329132083	0.0907539539048802
"SFXN5"	546.679229989815	0.109366949828299	0.0593694644545899	1.84214142460306	0.0654544658199021	0.117139076204452
"SGCA"	446.425539154196	0.43774253351293	0.182359122829837	2.40044219735251	0.016375276751689	0.035073587821853
"SGCB"	1247.27625734809	0.149331349498261	0.088005516603078	1.69684078069532	0.0897267664500858	0.153757587067866
"SGCD"	754.558211783689	0.791874457949459	0.153413763290233	5.16169110884377	2.44728874164125e-07	1.41245003070088e-06
"SGCE"	1311.62857260508	-0.348529165036482	0.11667307388679	-2.98722878746357	0.00281518956958181	0.00725051997600695
"SGCG"	57.6812797523554	-0.817783801709506	0.2473065175256	-3.3067620291279	0.000943810336995784	0.00268379351568336
"SGCZ"	0.187866056145569	0.603836964045547	2.70489058733256	0.223238960893062	0.823349530545735	0.906076446075621
"SGF29"	417.948886534682	-0.265226586923911	0.11940626819722	-2.22121159071687	0.0263366335162792	0.0532231098475973
"SGIP1"	448.472982088932	0.155677906645997	0.157582801361006	0.987911785432437	0.323195853029373	0.447471264170268
"SGK1"	7957.39269424781	-0.295494297144899	0.152458224022783	-1.93819847396845	0.0525990128690821	0.097266347595086
"SGK2"	59.0802274150341	0.304336049171809	0.134121115271032	2.26911361836506	0.0232614174253535	0.0477626756631922
"SGK3"	628.69119643542	-0.268274669173752	0.0804706551667948	-3.3338198703327	0.000856621131157067	0.00245896558031524
"SGMS1"	1122.22501459783	-0.558014716782765	0.10364519546605	-5.38389371811784	7.28915536699338e-08	4.63323012310656e-07
"SGMS2"	1363.90200034344	-0.537494143808617	0.174330648027736	-3.08318789547035	0.00204795803842052	0.00543679685850494
"SGO1"	23.1508812746862	-0.0743074679146507	0.255287323080998	-0.291073865391562	0.770994827350549	0.867552938529616
"SGO2"	106.83788228387	0.0726742375236335	0.144580892630747	0.502654508498854	0.615207198691464	0.738101552274288
"SGPL1"	1671.00010112352	0.290082896602158	0.0762652489391861	3.80360518895664	0.000142605398356026	0.000479517252909728
"SGPP1"	369.643675941694	-0.266586111452082	0.142912672434126	-1.86537769472446	0.0621284816225983	0.112147672856998
"SGPP2"	566.947275570192	-0.10590444226134	0.267986737908435	-0.395185385246658	0.692706077630481	0.80475278386351
"SGSH"	1535.93012446333	-0.149924789583028	0.0703433233549173	-2.1313293491492	0.0330620188146687	0.0650159468677857
"SGSM1"	198.545192881025	0.203364248542826	0.123666984379533	1.64445061519979	0.100083157307178	0.168698464305717
